# {"t_start": 1583172648.5508003, "env_id": "HaroldReach-v0"} 
r,l,t
-164.0,200,12246.938445
-200.0,200,12249.611969
-200.0,200,12252.276148
-200.0,200,12254.975106
-200.0,200,12257.643212
-200.0,200,12260.485964
-200.0,200,12263.170391
-200.0,200,12265.94408
-200.0,200,12268.727203
-200.0,200,12271.569423
-200.0,200,12274.265134
-200.0,200,12276.952731
-200.0,200,12279.775822
-200.0,200,12282.430751
-200.0,200,12285.109277
-200.0,200,12287.868987
-200.0,200,12290.565306
-200.0,200,12293.26566
-200.0,200,12296.037899
-200.0,200,12298.722768
-200.0,200,12301.442385
-200.0,200,12304.301733
-47.0,200,12307.014864
-200.0,200,12309.74673
-200.0,200,12312.402934
-200.0,200,12315.103317
-151.0,200,12317.814722
-130.0,200,12320.515821
-200.0,200,12323.209207
-200.0,200,12325.890096
-200.0,200,12328.561106
-54.0,200,12331.245379
-200.0,200,12333.973214
-200.0,200,12336.669529
-200.0,200,12339.400486
-200.0,200,12342.111859
-200.0,200,12344.792647
-200.0,200,12347.511011
-200.0,200,12350.257366
-200.0,200,12352.96051
-200.0,200,12355.680235
-200.0,200,12358.426083
-200.0,200,12361.137781
-95.0,200,12363.856593
-185.0,200,12366.583174
-126.0,200,12369.298946
-200.0,200,12372.009268
-200.0,200,12374.764527
-200.0,200,12377.461297
-58.0,200,12380.19119
-200.0,200,12382.786491
-12.0,200,12383.781928
-200.0,200,12384.799573
-200.0,200,12385.745626
-200.0,200,12386.777702
-200.0,200,12387.765462
-200.0,200,12388.778596
-200.0,200,12389.762068
-19.0,200,12390.832078
-200.0,200,12391.818805
-200.0,200,12392.868964
-200.0,200,12395.601174
-194.0,200,12398.333309
-200.0,200,12401.052793
-200.0,200,12403.706484
-61.0,200,12406.391715
-200.0,200,12409.146204
-200.0,200,12411.901423
-200.0,200,12414.654146
-200.0,200,12417.387439
-199.0,200,12420.057956
-199.0,200,12422.816588
-75.0,200,12425.490031
-200.0,200,12428.199734
-200.0,200,12430.860006
-200.0,200,12433.6038
-200.0,200,12436.289419
-200.0,200,12438.961463
-200.0,200,12441.730296
-200.0,200,12444.42103
-200.0,200,12447.147481
-200.0,200,12449.850136
-200.0,200,12452.534428
-200.0,200,12455.247865
-200.0,200,12457.95321
-200.0,200,12460.682049
-200.0,200,12463.429418
-200.0,200,12466.149534
-200.0,200,12468.813489
-200.0,200,12471.519245
-173.0,200,12474.189281
-200.0,200,12476.859628
-200.0,200,12479.612115
-185.0,200,12482.283388
-200.0,200,12484.962116
-65.0,200,12487.615172
-200.0,200,12490.284828
-200.0,200,12492.91126
-200.0,200,12495.60728
-92.0,200,12498.235657
-200.0,200,12500.934291
-131.0,200,12503.660266
-200.0,200,12506.372063
-200.0,200,12509.059408
-200.0,200,12511.757725
-200.0,200,12514.476656
-200.0,200,12517.158614
-200.0,200,12519.861722
-191.0,200,12522.498906
-200.0,200,12525.160086
-200.0,200,12527.721814
-200.0,200,12528.699656
-200.0,200,12529.666191
-190.0,200,12530.627007
-200.0,200,12531.580431
-200.0,200,12532.548879
-200.0,200,12533.540531
-200.0,200,12534.483499
-200.0,200,12535.414247
-200.0,200,12536.435625
-200.0,200,12537.494334
-200.0,200,12540.129759
-200.0,200,12542.817946
-56.0,200,12545.505074
-200.0,200,12548.182006
-200.0,200,12550.888761
-148.0,200,12553.540347
-200.0,200,12556.263536
-200.0,200,12558.961517
-200.0,200,12561.655627
-200.0,200,12564.340986
-200.0,200,12567.029987
-200.0,200,12569.652037
-200.0,200,12572.328206
-200.0,200,12575.004346
-200.0,200,12577.679134
-200.0,200,12580.376463
-200.0,200,12583.084415
-200.0,200,12585.736843
-64.0,200,12588.427761
-200.0,200,12591.084627
-200.0,200,12593.791795
-200.0,200,12596.468134
-200.0,200,12599.224254
-200.0,200,12601.948275
-200.0,200,12604.635206
-200.0,200,12607.31359
-200.0,200,12609.990418
-200.0,200,12612.715531
-200.0,200,12615.425424
-200.0,200,12618.09629
-200.0,200,12620.82906
-200.0,200,12623.50891
-200.0,200,12626.239822
-200.0,200,12628.978235
-200.0,200,12631.660847
-200.0,200,12634.371974
-200.0,200,12637.039073
-70.0,200,12639.747849
-200.0,200,12642.479569
-200.0,200,12645.196742
-200.0,200,12647.932846
-200.0,200,12650.658774
-200.0,200,12653.48296
-200.0,200,12656.244641
-176.0,200,12658.993119
-200.0,200,12661.731262
-200.0,200,12664.453135
-137.0,200,12667.116839
-200.0,200,12669.918784
-200.0,200,12672.658941
-200.0,200,12673.666611
-200.0,200,12674.62982
-200.0,200,12675.665806
-200.0,200,12676.723717
-200.0,200,12677.721689
-200.0,200,12678.726498
-200.0,200,12679.761961
-200.0,200,12680.761859
-200.0,200,12681.708568
-200.0,200,12682.802504
-109.0,200,12685.492765
-200.0,200,12688.241334
-200.0,200,12690.983774
-196.0,200,12693.707848
-200.0,200,12696.377563
-200.0,200,12699.119738
-200.0,200,12701.870929
-113.0,200,12704.55893
-200.0,200,12707.323152
-200.0,200,12710.108115
-200.0,200,12712.836764
-71.0,200,12715.533637
-200.0,200,12718.322898
-200.0,200,12720.940456
-200.0,200,12723.595555
-155.0,200,12726.243215
-180.0,200,12728.966687
-200.0,200,12731.698569
-200.0,200,12734.346824
-200.0,200,12737.066182
-200.0,200,12739.747186
-200.0,200,12742.540595
-58.0,200,12745.276904
-200.0,200,12747.979547
-200.0,200,12750.681869
-200.0,200,12753.356709
-200.0,200,12756.054492
-193.0,200,12758.806608
-200.0,200,12761.497733
-200.0,200,12764.232124
-200.0,200,12766.885271
-176.0,200,12769.643211
-200.0,200,12772.387493
-200.0,200,12775.140759
-200.0,200,12777.816885
-146.0,200,12780.512573
-200.0,200,12783.203388
-200.0,200,12785.897811
-200.0,200,12788.590001
-200.0,200,12791.265102
-183.0,200,12793.96705
-200.0,200,12796.630647
-200.0,200,12799.298301
-200.0,200,12801.971689
-200.0,200,12804.631438
-200.0,200,12807.329131
-36.0,200,12810.005036
-200.0,200,12812.745721
-200.0,200,12815.575149
-200.0,200,12818.187989
-200.0,200,12819.156455
-200.0,200,12820.156689
-200.0,200,12821.208763
-200.0,200,12822.252883
-200.0,200,12823.194479
-200.0,200,12824.185625
-200.0,200,12825.31088
-200.0,200,12826.275731
-30.0,200,12827.336033
-200.0,200,12828.449103
-200.0,200,12831.216218
-200.0,200,12833.951891
-200.0,200,12836.657301
-200.0,200,12839.450611
-200.0,200,12842.222204
-200.0,200,12845.014983
-200.0,200,12847.719115
-200.0,200,12850.436781
-200.0,200,12853.167415
-200.0,200,12855.901407
-200.0,200,12858.614421
-200.0,200,12861.311143
-200.0,200,12864.124651
-76.0,200,12866.859913
-200.0,200,12869.648024
-63.0,200,12872.412419
-122.0,200,12875.143868
-200.0,200,12877.940469
-200.0,200,12880.606669
-200.0,200,12883.327989
-200.0,200,12886.076135
-200.0,200,12888.792235
-200.0,200,12891.53678
-200.0,200,12894.262097
-200.0,200,12896.934805
-200.0,200,12899.600282
-52.0,200,12902.285357
-197.0,200,12905.098543
-149.0,200,12907.887317
-200.0,200,12910.647453
-200.0,200,12913.283849
-200.0,200,12915.972349
-200.0,200,12918.699845
-200.0,200,12921.484648
-200.0,200,12924.20886
-200.0,200,12926.939708
-200.0,200,12929.629486
-139.0,200,12932.374586
-200.0,200,12935.040251
-200.0,200,12937.744746
-200.0,200,12940.466237
-200.0,200,12943.06916
-200.0,200,12945.868857
-200.0,200,12948.561277
-200.0,200,12951.222687
-200.0,200,12953.915626
-200.0,200,12956.608755
-200.0,200,12959.324216
-76.0,200,12962.111464
-200.0,200,12964.731769
-200.0,200,12965.79161
-14.0,200,12966.781634
-200.0,200,12967.912063
-200.0,200,12968.940985
-200.0,200,12969.989643
-200.0,200,12970.937897
-6.0,200,12971.940187
-9.0,200,12972.968209
-200.0,200,12973.986936
-200.0,200,12975.037613
-200.0,200,12977.737161
-200.0,200,12980.422814
-200.0,200,12983.160413
-105.0,200,12985.881014
-200.0,200,12988.584556
-189.0,200,12991.401737
-167.0,200,12994.159628
-200.0,200,12996.908818
-200.0,200,12999.686902
-200.0,200,13002.390748
-190.0,200,13005.103361
-23.0,200,13007.753357
-200.0,200,13010.493333
-188.0,200,13013.178445
-167.0,200,13015.847946
-200.0,200,13018.50078
-200.0,200,13021.195686
-199.0,200,13023.912362
-68.0,200,13026.614701
-71.0,200,13029.337661
-200.0,200,13032.035932
-200.0,200,13034.78269
-200.0,200,13037.496455
-200.0,200,13040.21522
-200.0,200,13042.972314
-200.0,200,13045.711736
-200.0,200,13048.430798
-200.0,200,13051.06386
-186.0,200,13053.766447
-143.0,200,13056.544685
-200.0,200,13059.272806
-200.0,200,13061.98351
-200.0,200,13064.767657
-91.0,200,13067.508511
-93.0,200,13070.213485
-200.0,200,13072.879421
-200.0,200,13075.528807
-121.0,200,13078.260034
-200.0,200,13080.955451
-200.0,200,13083.623189
-200.0,200,13086.309594
-200.0,200,13088.973914
-200.0,200,13091.65353
-200.0,200,13094.311117
-200.0,200,13097.057881
-200.0,200,13099.741633
-200.0,200,13102.388339
-200.0,200,13105.086728
-200.0,200,13107.737468
-200.0,200,13110.391487
-200.0,200,13111.423663
-200.0,200,13112.440078
-200.0,200,13113.441122
-200.0,200,13114.421527
-200.0,200,13115.440703
-200.0,200,13116.465453
-200.0,200,13117.409391
-200.0,200,13118.394229
-198.0,200,13119.692308
-200.0,200,13120.743894
-200.0,200,13123.479045
-200.0,200,13126.231367
-200.0,200,13128.963264
-200.0,200,13131.681533
-200.0,200,13134.400419
-200.0,200,13137.157326
-200.0,200,13139.934965
-200.0,200,13142.668022
-200.0,200,13145.405822
-200.0,200,13148.150214
-200.0,200,13150.834724
-200.0,200,13153.593923
-200.0,200,13156.260375
-153.0,200,13158.95916
-200.0,200,13161.685394
-200.0,200,13164.366447
-200.0,200,13167.078629
-200.0,200,13169.773553
-200.0,200,13172.514098
-200.0,200,13175.208367
-191.0,200,13177.978512
-200.0,200,13180.687654
-192.0,200,13183.496551
-200.0,200,13186.230363
-200.0,200,13188.944299
-200.0,200,13191.713657
-55.0,200,13194.405601
-200.0,200,13197.084326
-200.0,200,13199.789277
-189.0,200,13202.452244
-200.0,200,13205.185952
-200.0,200,13207.917822
-200.0,200,13210.611917
-200.0,200,13213.343026
-196.0,200,13216.077455
-76.0,200,13218.780545
-200.0,200,13221.47944
-200.0,200,13224.198806
-200.0,200,13226.907728
-200.0,200,13229.602648
-200.0,200,13232.289132
-200.0,200,13234.942518
-200.0,200,13237.622275
-93.0,200,13240.265598
-200.0,200,13242.936275
-200.0,200,13245.637213
-129.0,200,13248.301613
-105.0,200,13250.992303
-200.0,200,13253.669306
-200.0,200,13256.283369
-10.0,200,13257.251091
-200.0,200,13258.2705
-200.0,200,13259.252013
-200.0,200,13260.194641
-200.0,200,13261.149332
-200.0,200,13262.079062
-200.0,200,13263.058637
-200.0,200,13264.072034
-200.0,200,13265.069586
-200.0,200,13266.121217
-200.0,200,13268.796988
-200.0,200,13271.508166
-200.0,200,13274.226996
-197.0,200,13276.901159
-200.0,200,13279.581464
-183.0,200,13282.306595
-143.0,200,13285.009752
-189.0,200,13287.721398
-200.0,200,13290.33795
-121.0,200,13293.075543
-200.0,200,13295.817922
-200.0,200,13298.471742
-200.0,200,13301.117325
-200.0,200,13303.718158
-197.0,200,13306.329147
-200.0,200,13308.990765
-200.0,200,13311.654571
-200.0,200,13314.248552
-200.0,200,13316.915243
-196.0,200,13319.615138
-200.0,200,13322.301567
-200.0,200,13325.013139
-200.0,200,13327.68131
-200.0,200,13330.367274
-85.0,200,13332.988337
-139.0,200,13335.69028
-200.0,200,13338.343576
-200.0,200,13341.03441
-200.0,200,13343.712709
-29.0,200,13346.324517
-200.0,200,13348.966778
-200.0,200,13351.630836
-166.0,200,13354.302174
-200.0,200,13357.062161
-104.0,200,13359.76287
-200.0,200,13362.475366
-200.0,200,13365.185191
-200.0,200,13367.863795
-200.0,200,13370.578116
-200.0,200,13373.252613
-200.0,200,13375.932482
-200.0,200,13378.616671
-200.0,200,13381.297988
-200.0,200,13384.009185
-200.0,200,13386.816889
-125.0,200,13389.573284
-200.0,200,13392.281289
-200.0,200,13394.909894
-200.0,200,13397.51984
-200.0,200,13400.095628
-14.0,200,13401.031039
-200.0,200,13401.964405
-200.0,200,13402.906816
-200.0,200,13403.835302
-16.0,200,13404.796703
-200.0,200,13405.717461
-16.0,200,13406.645229
-200.0,200,13407.542887
-200.0,200,13408.510555
-28.0,200,13409.524879
-200.0,200,13412.178811
-200.0,200,13414.791954
-200.0,200,13417.505245
-200.0,200,13420.223955
-200.0,200,13422.947929
-200.0,200,13425.619602
-200.0,200,13428.326759
-200.0,200,13431.043951
-200.0,200,13433.811165
-200.0,200,13436.542493
-200.0,200,13439.301748
-200.0,200,13442.045191
-200.0,200,13445.023328
-200.0,200,13447.79412
-200.0,200,13450.517929
-200.0,200,13453.176914
-200.0,200,13455.849703
-200.0,200,13458.519161
-200.0,200,13461.22101
-200.0,200,13463.851185
-200.0,200,13466.503652
-200.0,200,13469.168865
-200.0,200,13471.784696
-200.0,200,13474.395636
-200.0,200,13477.009191
-200.0,200,13479.63893
-200.0,200,13482.225016
-200.0,200,13484.820987
-200.0,200,13487.415879
-200.0,200,13490.136832
-200.0,200,13492.776278
-200.0,200,13495.418135
-200.0,200,13498.083496
-200.0,200,13500.707015
-200.0,200,13503.351019
-200.0,200,13506.069664
-200.0,200,13508.777555
-200.0,200,13511.458537
-200.0,200,13514.176012
-200.0,200,13516.809409
-200.0,200,13519.395151
-200.0,200,13522.026296
-200.0,200,13524.648219
-200.0,200,13527.240412
-200.0,200,13529.878308
-200.0,200,13532.43512
-200.0,200,13535.023699
-200.0,200,13537.631912
-199.0,200,13540.270444
-200.0,200,13542.849575
-200.0,200,13543.843273
-200.0,200,13544.755357
-200.0,200,13545.92725
-200.0,200,13546.864006
-200.0,200,13547.75669
-200.0,200,13548.651179
-200.0,200,13549.523217
-200.0,200,13550.418095
-200.0,200,13551.404649
-200.0,200,13552.414394
-200.0,200,13554.969091
-200.0,200,13557.607723
-200.0,200,13560.215871
-200.0,200,13562.813985
-200.0,200,13565.4218
-200.0,200,13568.060498
-200.0,200,13570.621884
-200.0,200,13573.264541
-200.0,200,13575.915998
-200.0,200,13578.485921
-200.0,200,13581.136316
-200.0,200,13583.848271
-200.0,200,13586.499411
-200.0,200,13589.206394
-200.0,200,13591.852041
-200.0,200,13594.489707
-200.0,200,13597.060656
-200.0,200,13599.730286
-200.0,200,13602.332187
-200.0,200,13604.990178
-156.0,200,13607.700619
-200.0,200,13610.377941
-200.0,200,13613.149546
-200.0,200,13615.834471
-170.0,200,13618.485814
-200.0,200,13621.149336
-200.0,200,13623.789233
-200.0,200,13626.422539
-200.0,200,13629.133759
-200.0,200,13631.768748
-200.0,200,13634.47217
-182.0,200,13637.132752
-200.0,200,13639.794998
-200.0,200,13642.448359
-200.0,200,13645.133042
-200.0,200,13647.8032
-199.0,200,13650.499344
-200.0,200,13653.210847
-200.0,200,13655.867524
-200.0,200,13658.546326
-192.0,200,13661.246023
-200.0,200,13663.972611
-195.0,200,13666.619366
-200.0,200,13669.275429
-200.0,200,13671.9653
-200.0,200,13674.614127
-200.0,200,13677.278249
-200.0,200,13679.980367
-199.0,200,13682.610616
-200.0,200,13685.220447
-200.0,200,13686.202795
-200.0,200,13687.19767
-200.0,200,13688.187871
-200.0,200,13689.19524
-200.0,200,13690.176894
-200.0,200,13691.132466
-200.0,200,13692.172116
-200.0,200,13693.151901
-200.0,200,13694.188545
